idhod,hodnota,vuk,vuk_text,stapro_kod,vuzemi_cis,vuzemi_kod,rok,casref_od,casref_do,vuzemi_txt
967455211,32,DEM0007,Živě narození,4355,43,584207,2021,2021-01-01,2021-12-31,Zastávka
967455245,35,DEM0007,Živě narození,4355,43,584282,2021,2021-01-01,2021-12-31,Židlochovice
967455253,4,DEM0007,Živě narození,4355,43,584304,2021,2021-01-01,2021-12-31,Bavory
967455968,7,DEM0007,Živě narození,4355,43,586978,2021,2021-01-01,2021-12-31,Cejle
967457797,7,DEM0007,Živě narození,4355,43,593664,2021,2021-01-01,2021-12-31,Vážany nad Litavou
967458718,7,DEM0007,Živě narození,4355,43,596701,2021,2021-01-01,2021-12-31,Sázava
967459029,18,DEM0007,Živě narození,4355,43,598046,2021,2021-01-01,2021-12-31,Bruzovice
967460012,1805,DEM0007,Živě narození,4355,65,3102,2021,2021-01-01,2021-12-31,České Budějovice
967457334,5,DEM0007,Živě narození,4355,43,591858,2021,2021-01-01,2021-12-31,Třebelovice
967457367,269,DEM0007,Živě narození,4355,43,592005,2021,2021-01-01,2021-12-31,Uherské Hradiště
967463811,0,DEM0007,Živě narození,4355,43,536628,2021,2021-01-01,2021-12-31,Hlupín
967460684,36,DEM0007,Živě narození,4355,43,501646,2021,2021-01-01,2021-12-31,Dolany
967463284,13,DEM0007,Živě narození,4355,43,535052,2021,2021-01-01,2021-12-31,Mšeno
967463836,4,DEM0007,Živě narození,4355,43,536709,2021,2021-01-01,2021-12-31,Strašnov
967464543,32,DEM0007,Živě narození,4355,43,539082,2021,2021-01-01,2021-12-31,Zlonín
967464554,8,DEM0007,Živě narození,4355,43,539121,2021,2021-01-01,2021-12-31,Černolice
967464581,9,DEM0007,Živě narození,4355,43,539201,2021,2021-01-01,2021-12-31,Dolany nad Vltavou
967465566,2,DEM0007,Živě narození,4355,43,542504,2021,2021-01-01,2021-12-31,Třeboc
967465568,5,DEM0007,Živě narození,4355,43,542512,2021,2021-01-01,2021-12-31,Třtice
967465573,1,DEM0007,Živě narození,4355,43,542521,2021,2021-01-01,2021-12-31,Michalovice
967465866,5,DEM0007,Živě narození,4355,43,544817,2021,2021-01-01,2021-12-31,Mladošovice
967468106,32,DEM0007,Živě narození,4355,43,552704,2021,2021-01-01,2021-12-31,Mladá Vožice
967468132,0,DEM0007,Živě narození,4355,43,552798,2021,2021-01-01,2021-12-31,Oldřichov
967466414,0,DEM0007,Živě narození,4355,43,546763,2021,2021-01-01,2021-12-31,Horní Řepčice
967466444,10,DEM0007,Živě narození,4355,43,546879,2021,2021-01-01,2021-12-31,Líšťany
967466446,4,DEM0007,Živě narození,4355,43,546887,2021,2021-01-01,2021-12-31,Vršovice
967469772,0,DEM0007,Živě narození,4355,43,560553,2021,2021-01-01,2021-12-31,Pohnánec
967469783,15,DEM0007,Živě narození,4355,43,560588,2021,2021-01-01,2021-12-31,Oloví
967469787,23,DEM0007,Živě narození,4355,43,560600,2021,2021-01-01,2021-12-31,Rotava
967470080,42,DEM0007,Živě narození,4355,43,561631,2021,2021-01-01,2021-12-31,Jablonné v Podještědí
967471065,14,DEM0007,Živě narození,4355,43,564621,2021,2021-01-01,2021-12-31,Brozany nad Ohří
967471084,1,DEM0007,Živě narození,4355,43,564664,2021,2021-01-01,2021-12-31,Bukovany
967471096,0,DEM0007,Živě narození,4355,43,564699,2021,2021-01-01,2021-12-31,Černiv
967471102,12,DEM0007,Živě narození,4355,43,564711,2021,2021-01-01,2021-12-31,Čížkovice
967472435,4,DEM0007,Živě narození,4355,43,569470,2021,2021-01-01,2021-12-31,Skuhrov
967472444,2,DEM0007,Živě narození,4355,43,569488,2021,2021-01-01,2021-12-31,Slavíkov
967472469,49,DEM0007,Živě narození,4355,43,569569,2021,2021-01-01,2021-12-31,Světlá nad Sázavou
967476634,13,DEM0007,Živě narození,4355,43,584746,2021,2021-01-01,2021-12-31,Novosedly
967473662,2,DEM0007,Živě narození,4355,43,573477,2021,2021-01-01,2021-12-31,Sobčice
967473683,0,DEM0007,Živě narození,4355,43,573558,2021,2021-01-01,2021-12-31,Boňkov
967474901,1,DEM0007,Živě narození,4355,43,578321,2021,2021-01-01,2021-12-31,Újezd u Plánice
967473224,1,DEM0007,Živě narození,4355,43,572233,2021,2021-01-01,2021-12-31,Řídký
967473233,34,DEM0007,Živě narození,4355,43,572268,2021,2021-01-01,2021-12-31,Slatiňany
967477807,3,DEM0007,Živě narození,4355,43,588725,2021,2021-01-01,2021-12-31,Ludslavice
967479112,1,DEM0007,Živě narození,4355,43,593745,2021,2021-01-01,2021-12-31,Bezkov
967479132,0,DEM0007,Živě narození,4355,43,593796,2021,2021-01-01,2021-12-31,Bojanovice
967480632,236,DEM0007,Živě narození,4355,43,599191,2021,2021-01-01,2021-12-31,Nový Jičín
967477358,0,DEM0007,Živě narození,4355,43,587265,2021,2021-01-01,2021-12-31,Jersín
967477376,2,DEM0007,Živě narození,4355,43,587303,2021,2021-01-01,2021-12-31,Jindřichovice
967477379,0,DEM0007,Živě narození,4355,43,587320,2021,2021-01-01,2021-12-31,Kalhov
967478660,7,DEM0007,Živě narození,4355,43,592099,2021,2021-01-01,2021-12-31,Březová
967483920,0,DEM0007,Živě narození,4355,43,532606,2021,2021-01-01,2021-12-31,Choratice
967483927,5,DEM0007,Živě narození,4355,43,532622,2021,2021-01-01,2021-12-31,Makotřasy
967483936,4,DEM0007,Živě narození,4355,43,532657,2021,2021-01-01,2021-12-31,Malíkovice
967483962,5,DEM0007,Živě narození,4355,43,532738,2021,2021-01-01,2021-12-31,Pletený Újezd
967481212,648,DEM0007,Živě narození,4355,65,2101,2021,2021-01-01,2021-12-31,Benešov
967481222,312,DEM0007,Živě narození,4355,65,2104,2021,2021-01-01,2021-12-31,Čáslav
967481231,225,DEM0007,Živě narození,4355,65,2106,2021,2021-01-01,2021-12-31,Český Brod
967483469,2,DEM0007,Živě narození,4355,43,531278,2021,2021-01-01,2021-12-31,Paběnice
967483489,5,DEM0007,Živě narození,4355,43,531359,2021,2021-01-01,2021-12-31,Horky
967483494,7,DEM0007,Živě narození,4355,43,531375,2021,2021-01-01,2021-12-31,Kublov
967483499,1,DEM0007,Živě narození,4355,43,531383,2021,2021-01-01,2021-12-31,Schořov
967484496,1,DEM0007,Živě narození,4355,43,534323,2021,2021-01-01,2021-12-31,Petrovice II
967485886,25,DEM0007,Živě narození,4355,43,538833,2021,2021-01-01,2021-12-31,Sulice
967485894,15,DEM0007,Živě narození,4355,43,538850,2021,2021-01-01,2021-12-31,Svojetice
967485901,44,DEM0007,Živě narození,4355,43,538876,2021,2021-01-01,2021-12-31,Šestajovice
967485905,26,DEM0007,Živě narození,4355,43,538884,2021,2021-01-01,2021-12-31,Škvorec
967486893,1,DEM0007,Živě narození,4355,43,542229,2021,2021-01-01,2021-12-31,Petrovice
967486911,1,DEM0007,Živě narození,4355,43,542296,2021,2021-01-01,2021-12-31,Nezdice
967485147,5,DEM0007,Živě narození,4355,43,536351,2021,2021-01-01,2021-12-31,Nepřevázka
967485179,4,DEM0007,Živě narození,4355,43,536458,2021,2021-01-01,2021-12-31,Plazy
967485192,0,DEM0007,Živě narození,4355,43,536504,2021,2021-01-01,2021-12-31,Vacovice
967486180,3,DEM0007,Živě narození,4355,43,539988,2021,2021-01-01,2021-12-31,Bratkovice
967487468,5,DEM0007,Živě narození,4355,43,545457,2021,2021-01-01,2021-12-31,Černá v Pošumaví
967487480,12,DEM0007,Živě narození,4355,43,545490,2021,2021-01-01,2021-12-31,Holubov
967487495,2,DEM0007,Živě narození,4355,43,545538,2021,2021-01-01,2021-12-31,Starý Šachov
967488753,1,DEM0007,Živě narození,4355,43,550043,2021,2021-01-01,2021-12-31,Zběšičky
967485734,13,DEM0007,Živě narození,4355,43,538256,2021,2021-01-01,2021-12-31,Husinec
967490095,406,DEM0007,Živě narození,4355,43,554961,2021,2021-01-01,2021-12-31,Karlovy Vary
967492317,0,DEM0007,Živě narození,4355,43,564346,2021,2021-01-01,2021-12-31,Lazsko
967492325,2,DEM0007,Živě narození,4355,43,564362,2021,2021-01-01,2021-12-31,Vrančice
967492632,1,DEM0007,Živě narození,4355,43,565270,2021,2021-01-01,2021-12-31,Janov
967489603,4,DEM0007,Živě narození,4355,43,553255,2021,2021-01-01,2021-12-31,Val
967492971,12,DEM0007,Živě narození,4355,43,566438,2021,2021-01-01,2021-12-31,Lubenec
967493283,6,DEM0007,Živě narození,4355,43,567612,2021,2021-01-01,2021-12-31,Kostomlaty pod Milešovkou
967494276,3,DEM0007,Živě narození,4355,43,571024,2021,2021-01-01,2021-12-31,Těchlovice
967495563,0,DEM0007,Živě narození,4355,43,575381,2021,2021-01-01,2021-12-31,Mokošín
967495566,21,DEM0007,Živě narození,4355,43,575399,2021,2021-01-01,2021-12-31,Moravany
967496945,35,DEM0007,Živě narození,4355,43,580376,2021,2021-01-01,2021-12-31,Jablonné nad Orlicí
967496956,4,DEM0007,Živě narození,4355,43,580422,2021,2021-01-01,2021-12-31,Kameničná
967496964,7,DEM0007,Živě narození,4355,43,580465,2021,2021-01-01,2021-12-31,Koldín
967496968,25,DEM0007,Živě narození,4355,43,580481,2021,2021-01-01,2021-12-31,Králíky
967425000,4,DEM0007,Živě narození,4355,43,550795,2021,2021-01-01,2021-12-31,Podbřežice
967425009,1,DEM0007,Živě narození,4355,43,550833,2021,2021-01-01,2021-12-31,Bílsko
967427263,1,DEM0007,Živě narození,4355,43,561037,2021,2021-01-01,2021-12-31,Vícemil
967424566,3,DEM0007,Živě narození,4355,43,549410,2021,2021-01-01,2021-12-31,Hrazany
967426811,0,DEM0007,Živě narození,4355,43,559121,2021,2021-01-01,2021-12-31,Kunějovice
967428209,6,DEM0007,Živě narození,4355,43,563994,2021,2021-01-01,2021-12-31,Dolní Řasnice
967429200,0,DEM0007,Živě narození,4355,43,567108,2021,2021-01-01,2021-12-31,Český Jiřetín
967429232,5,DEM0007,Živě narození,4355,43,567272,2021,2021-01-01,2021-12-31,Louka u Litvínova
967429238,2,DEM0007,Živě narození,4355,43,567299,2021,2021-01-01,2021-12-31,Malé Březno
967430493,31,DEM0007,Živě narození,4355,43,571776,2021,2021-01-01,2021-12-31,Luže
967430524,1,DEM0007,Živě narození,4355,43,571865,2021,2021-01-01,2021-12-31,Mukařov
967430529,5,DEM0007,Živě narození,4355,43,571873,2021,2021-01-01,2021-12-31,Morašice
967431890,1,DEM0007,Živě narození,4355,43,576743,2021,2021-01-01,2021-12-31,Sedloňov
967428756,4,DEM0007,Živě narození,4355,43,565636,2021,2021-01-01,2021-12-31,Rohatsko
967428771,12,DEM0007,Živě narození,4355,43,565679,2021,2021-01-01,2021-12-31,Straškov-Vodochody
967433074,14,DEM0007,Živě narození,4355,43,581119,2021,2021-01-01,2021-12-31,Verměřovice
967433079,1,DEM0007,Živě narození,4355,43,581127,2021,2021-01-01,2021-12-31,Vlčkov
967433098,0,DEM0007,Živě narození,4355,43,581194,2021,2021-01-01,2021-12-31,Zádolí
967433105,7,DEM0007,Živě narození,4355,43,581224,2021,2021-01-01,2021-12-31,Zámrsk
967434002,26,DEM0007,Živě narození,4355,43,584550,2021,2021-01-01,2021-12-31,Klobouky u Brna
967434011,13,DEM0007,Živě narození,4355,43,584576,2021,2021-01-01,2021-12-31,Kostice
967435323,8,DEM0007,Živě narození,4355,43,589390,2021,2021-01-01,2021-12-31,Čelčice
967435325,14,DEM0007,Živě narození,4355,43,589403,2021,2021-01-01,2021-12-31,Čelechovice na Hané
967433633,9,DEM0007,Živě narození,4355,43,583243,2021,2021-01-01,2021-12-31,Kupařovice
967434852,1,DEM0007,Živě narození,4355,43,587567,2021,2021-01-01,2021-12-31,Mysliboř
967437244,8,DEM0007,Živě narození,4355,43,596418,2021,2021-01-01,2021-12-31,Petráveč
967437250,5,DEM0007,Živě narození,4355,43,596434,2021,2021-01-01,2021-12-31,Písečné
967437254,0,DEM0007,Živě narození,4355,43,596442,2021,2021-01-01,2021-12-31,Počítky
967437261,6,DEM0007,Živě narození,4355,43,596451,2021,2021-01-01,2021-12-31,Poděšín
967438223,2183,DEM0007,Živě narození,4355,101,40282,2021,2021-01-01,2021-12-31,České Budějovice
967438233,716,DEM0007,Živě narození,4355,101,40312,2021,2021-01-01,2021-12-31,Písek
967440084,2,DEM0007,Živě narození,4355,43,517321,2021,2021-01-01,2021-12-31,Radkova Lhota
967436787,1,DEM0007,Živě narození,4355,43,594792,2021,2021-01-01,2021-12-31,Stálky
967436799,11,DEM0007,Živě narození,4355,43,594822,2021,2021-01-01,2021-12-31,Strachotice
967443379,14,DEM0007,Živě narození,4355,43,539686,2021,2021-01-01,2021-12-31,Statenice
967440367,0,DEM0007,Živě narození,4355,43,530026,2021,2021-01-01,2021-12-31,Kuňovice
967440384,0,DEM0007,Živě narození,4355,43,530085,2021,2021-01-01,2021-12-31,Bukovník
967441661,1,DEM0007,Živě narození,4355,43,534111,2021,2021-01-01,2021-12-31,Otmíče
967441670,5,DEM0007,Živě narození,4355,43,534137,2021,2021-01-01,2021-12-31,Kluky
967441675,1,DEM0007,Živě narození,4355,43,534145,2021,2021-01-01,2021-12-31,Bykoš
967441699,11,DEM0007,Živě narození,4355,43,534200,2021,2021-01-01,2021-12-31,Miskovice
967442940,6,DEM0007,Živě narození,4355,43,538141,2021,2021-01-01,2021-12-31,Čestlice
967442944,15,DEM0007,Živě narození,4355,43,538167,2021,2021-01-01,2021-12-31,Dobřejovice
967443930,3,DEM0007,Živě narození,4355,43,541419,2021,2021-01-01,2021-12-31,Štětkovice
967447968,6,DEM0007,Živě narození,4355,43,558346,2021,2021-01-01,2021-12-31,Soběkury
967447990,28,DEM0007,Živě narození,4355,43,558435,2021,2021-01-01,2021-12-31,Štěnovice
967447991,15,DEM0007,Živě narození,4355,43,558443,2021,2021-01-01,2021-12-31,Ladná
967444602,10,DEM0007,Živě narození,4355,43,545015,2021,2021-01-01,2021-12-31,Sedlec
967445880,2,DEM0007,Živě narození,4355,43,549614,2021,2021-01-01,2021-12-31,Myslín
967445886,12,DEM0007,Živě narození,4355,43,549649,2021,2021-01-01,2021-12-31,Tečovice
967447200,18,DEM0007,Živě narození,4355,43,553981,2021,2021-01-01,2021-12-31,Mrákov
967448153,3,DEM0007,Živě narození,4355,43,559237,2021,2021-01-01,2021-12-31,Mladotice
967448474,0,DEM0007,Živě narození,4355,43,560561,2021,2021-01-01,2021-12-31,Nová Ves
967448499,0,DEM0007,Živě narození,4355,43,560626,2021,2021-01-01,2021-12-31,Rodná
967449775,5,DEM0007,Živě narození,4355,43,564729,2021,2021-01-01,2021-12-31,Děčany
967449786,5,DEM0007,Živě narození,4355,43,564745,2021,2021-01-01,2021-12-31,Dobříň
967451949,1,DEM0007,Živě narození,4355,43,571938,2021,2021-01-01,2021-12-31,Ptýrov
967451954,1,DEM0007,Živě narození,4355,43,571946,2021,2021-01-01,2021-12-31,Branžež
967451962,11,DEM0007,Živě narození,4355,43,571962,2021,2021-01-01,2021-12-31,Orel
967451971,0,DEM0007,Živě narození,4355,43,571997,2021,2021-01-01,2021-12-31,Neveklovice
967451978,1,DEM0007,Živě narození,4355,43,572004,2021,2021-01-01,2021-12-31,Perálec
967451981,1,DEM0007,Živě narození,4355,43,572012,2021,2021-01-01,2021-12-31,Kovanec
967454419,50,DEM0007,Živě narození,4355,43,581291,2021,2021-01-01,2021-12-31,Adamov
967455458,83,DEM0007,Živě narození,4355,43,585114,2021,2021-01-01,2021-12-31,Brumov-Bylnice
967452690,10,DEM0007,Živě narození,4355,43,574261,2021,2021-01-01,2021-12-31,Nahořany
967453669,0,DEM0007,Živě narození,4355,43,578312,2021,2021-01-01,2021-12-31,Zborovy
967453969,4,DEM0007,Živě narození,4355,43,579351,2021,2021-01-01,2021-12-31,Janské Lázně
967455981,24,DEM0007,Živě narození,4355,43,587028,2021,2021-01-01,2021-12-31,Dobronín
967456023,1,DEM0007,Živě narození,4355,43,587184,2021,2021-01-01,2021-12-31,Borovná
967456528,9,DEM0007,Živě narození,4355,43,588890,2021,2021-01-01,2021-12-31,Pravčice
967456531,12,DEM0007,Živě narození,4355,43,588903,2021,2021-01-01,2021-12-31,Prusinovice
967457499,23,DEM0007,Živě narození,4355,43,592510,2021,2021-01-01,2021-12-31,Polešovice
967457516,5,DEM0007,Živě narození,4355,43,592579,2021,2021-01-01,2021-12-31,Slavkov
967460037,821,DEM0007,Živě narození,4355,65,3112,2021,2021-01-01,2021-12-31,Tábor
967457056,5,DEM0007,Živě narození,4355,43,590801,2021,2021-01-01,2021-12-31,Kamenná
967457070,16,DEM0007,Živě narození,4355,43,590843,2021,2021-01-01,2021-12-31,Kněžice
967457077,7,DEM0007,Živě narození,4355,43,590860,2021,2021-01-01,2021-12-31,Kojetice
967457097,12,DEM0007,Živě narození,4355,43,590941,2021,2021-01-01,2021-12-31,Kralice nad Oslavou
967463531,3,DEM0007,Živě narození,4355,43,535745,2021,2021-01-01,2021-12-31,Domousnice
967460382,154,DEM0007,Živě narození,4355,65,6112,2021,2021-01-01,2021-12-31,Telč
967461709,5,DEM0007,Živě narození,4355,43,530069,2021,2021-01-01,2021-12-31,Libež
967464214,6,DEM0007,Živě narození,4355,43,537861,2021,2021-01-01,2021-12-31,Stratov
967464225,2,DEM0007,Živě narození,4355,43,537900,2021,2021-01-01,2021-12-31,Úmyslovice
967463870,1,DEM0007,Živě narození,4355,43,536814,2021,2021-01-01,2021-12-31,Kosov
967463881,2,DEM0007,Živě narození,4355,43,536849,2021,2021-01-01,2021-12-31,Řepice
967461244,8,DEM0007,Živě narození,4355,43,513504,2021,2021-01-01,2021-12-31,Dlouhá Lhota
967461283,3,DEM0007,Živě narození,4355,43,513695,2021,2021-01-01,2021-12-31,Horní Smržov
967465594,0,DEM0007,Živě narození,4355,43,542580,2021,2021-01-01,2021-12-31,Obora
967465601,3,DEM0007,Živě narození,4355,43,542601,2021,2021-01-01,2021-12-31,Zavidov
967466853,5,DEM0007,Živě narození,4355,43,548421,2021,2021-01-01,2021-12-31,Sedletín
967467837,3,DEM0007,Živě narození,4355,43,551929,2021,2021-01-01,2021-12-31,Andělská Hora
967465134,5,DEM0007,Živě narození,4355,43,541176,2021,2021-01-01,2021-12-31,Svojkovice
967465144,43,DEM0007,Živě narození,4355,43,541231,2021,2021-01-01,2021-12-31,Rožmitál pod Třemšínem
967466454,1,DEM0007,Živě narození,4355,43,546909,2021,2021-01-01,2021-12-31,Lukov
967467388,5,DEM0007,Živě narození,4355,43,550191,2021,2021-01-01,2021-12-31,Uhřice
967469789,4,DEM0007,Živě narození,4355,43,560618,2021,2021-01-01,2021-12-31,Rovná
967469827,2,DEM0007,Živě narození,4355,43,560804,2021,2021-01-01,2021-12-31,Částkov
967470809,52,DEM0007,Živě narození,4355,43,563871,2021,2021-01-01,2021-12-31,Železný Brod
967472120,4,DEM0007,Živě narození,4355,43,568457,2021,2021-01-01,2021-12-31,Bojiště
967469352,0,DEM0007,Živě narození,4355,43,558800,2021,2021-01-01,2021-12-31,Dolní Hradiště
967470366,8,DEM0007,Živě narození,4355,43,562572,2021,2021-01-01,2021-12-31,Jiřetín pod Jedlovou
967470374,26,DEM0007,Živě narození,4355,43,562581,2021,2021-01-01,2021-12-31,Jiříkov
967470377,2,DEM0007,Živě narození,4355,43,562599,2021,2021-01-01,2021-12-31,Velký Ratmírov
967474597,2,DEM0007,Živě narození,4355,43,577189,2021,2021-01-01,2021-12-31,Jestřabí v Krkonoších
967474603,8,DEM0007,Živě narození,4355,43,577219,2021,2021-01-01,2021-12-31,Karlovice
967474652,14,DEM0007,Živě narození,4355,43,577413,2021,2021-01-01,2021-12-31,Přepeře
967475920,14,DEM0007,Živě narození,4355,43,582298,2021,2021-01-01,2021-12-31,Rudice
967475923,8,DEM0007,Živě narození,4355,43,582310,2021,2021-01-01,2021-12-31,Sebranice
967475926,6,DEM0007,Živě narození,4355,43,582336,2021,2021-01-01,2021-12-31,Skalice nad Svitavou
967472933,5,DEM0007,Živě narození,4355,43,571245,2021,2021-01-01,2021-12-31,Bylany
967474208,10,DEM0007,Živě narození,4355,43,575607,2021,2021-01-01,2021-12-31,Řečany nad Labem
967474219,42,DEM0007,Živě narození,4355,43,575640,2021,2021-01-01,2021-12-31,Sezemice
967474228,19,DEM0007,Živě narození,4355,43,575682,2021,2021-01-01,2021-12-31,Srch
967476445,2,DEM0007,Živě narození,4355,43,584134,2021,2021-01-01,2021-12-31,Vohančice
967478830,1,DEM0007,Živě narození,4355,43,592757,2021,2021-01-01,2021-12-31,Újezdec
967478848,5,DEM0007,Živě narození,4355,43,592803,2021,2021-01-01,2021-12-31,Veletiny
967478873,1,DEM0007,Živě narození,4355,43,592897,2021,2021-01-01,2021-12-31,Bohaté Málkovice
967477090,4,DEM0007,Živě narození,4355,43,586471,2021,2021-01-01,2021-12-31,Ostrovánky
967477118,11,DEM0007,Živě narození,4355,43,586561,2021,2021-01-01,2021-12-31,Starý Poddvorov
967478382,2,DEM0007,Živě narození,4355,43,590991,2021,2021-01-01,2021-12-31,Lesní Jakubov
967478400,1,DEM0007,Živě narození,4355,43,591092,2021,2021-01-01,2021-12-31,Loukovice
967478410,2,DEM0007,Živě narození,4355,43,591122,2021,2021-01-01,2021-12-31,Mastník
967478419,2,DEM0007,Živě narození,4355,43,591157,2021,2021-01-01,2021-12-31,Mikulovice
967479400,10,DEM0007,Živě narození,4355,43,594679,2021,2021-01-01,2021-12-31,Práče
967483666,15,DEM0007,Živě narození,4355,43,531855,2021,2021-01-01,2021-12-31,Tmaň
967483670,1,DEM0007,Živě narození,4355,43,531871,2021,2021-01-01,2021-12-31,Jeviněves
